base_model,task,module,layer,module_type,basis_offdiag_fraction,basis_projection_residual_fraction,negative_aligned_fraction,lora_nuclear_norm,lora_frobenius_norm,lora_top1_nuclear_share,lora_top4_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,lora_condition_number,lora_s1,lora_s1_share,lora_s2,lora_s2_share,lora_s3,lora_s3_share,lora_s4,lora_s4_share,lora_s5,lora_s5_share,lora_s6,lora_s6_share,lora_s7,lora_s7_share,lora_s8,lora_s8_share,lora_s9,lora_s9_share,lora_s10,lora_s10_share,lora_s11,lora_s11_share,lora_s12,lora_s12_share,lora_s13,lora_s13_share,lora_s14,lora_s14_share,lora_s15,lora_s15_share,lora_s16,lora_s16_share,hns_nuclear_norm,hns_frobenius_norm,hns_top1_nuclear_share,hns_top4_nuclear_share,hns_top1_energy_share,hns_top4_energy_share,hns_effective_rank,hns_condition_number,hns_s1,hns_s1_share,hns_s2,hns_s2_share,hns_s3,hns_s3_share,hns_s4,hns_s4_share,hns_s5,hns_s5_share,hns_s6,hns_s6_share,hns_s7,hns_s7_share,hns_s8,hns_s8_share,hns_s9,hns_s9_share,hns_s10,hns_s10_share,hns_s11,hns_s11_share,hns_s12,hns_s12_share,hns_s13,hns_s13_share,hns_s14,hns_s14_share,hns_s15,hns_s15_share,hns_s16,hns_s16_share
Qwen3-8B,magicoder,base_model.model.model.layers.1.self_attn.k_proj,1,k_proj,8.685247579696942e-07,0.0,0.0,0.2402169336564839,0.11202607050201616,0.4369826262254352,0.6448449093463549,0.8780057769828713,0.9493548035220521,8.588646257767847,21.74556088925177,0.10497062653303146,0.4369826018810272,0.022771522402763367,0.09479565918445587,0.015583980828523636,0.06487461179494858,0.011576537042856216,0.04819200932979584,0.009866504929959774,0.04107331112027168,0.00965628121048212,0.04019816964864731,0.008205452002584934,0.034158505499362946,0.007749193347990513,0.032259147614240646,0.007654343266040087,0.03186429291963577,0.007247608620673418,0.030171096324920654,0.006816624663770199,0.028376951813697815,0.006591861601918936,0.02744128555059433,0.0058227842673659325,0.024239690974354744,0.005775365978479385,0.024042293429374695,0.00510102603584528,0.021235080435872078,0.0048272209241986275,0.020095255225896835,0.2402170868590474,0.06006263678961209,0.06397893037596201,0.25373779519667367,0.06547461507270673,0.25747430192269244,15.997761687591334,1.015109247764622,0.015368832275271416,0.06397893279790878,0.015115649439394474,0.06292495131492615,0.015132864937186241,0.06299661844968796,0.015334807336330414,0.06383728981018066,0.015119532123208046,0.06294111907482147,0.015131640248000622,0.06299152225255966,0.014692303724586964,0.06116260960698128,0.014538656920194626,0.06052299216389656,0.014540361240506172,0.06053008511662483,0.014685762114822865,0.06113537773489952,0.014953582547605038,0.0622502863407135,0.015060625970363617,0.06269589811563492,0.015134476125240326,0.06300333142280579,0.015132998116314411,0.06299717724323273,0.015134916640818119,0.06300516426563263,0.015140077099204063,0.06302664428949356
Qwen3-8B,magicoder,base_model.model.model.layers.1.self_attn.o_proj,1,o_proj,9.80213273673253e-07,0.0,0.0,0.40894508827477694,0.2019879866445401,0.4701580701926408,0.659951569961242,0.90608032981836,0.9575952506620754,7.960075922661442,23.62489207294444,0.19226883351802826,0.47015807032585144,0.03376491367816925,0.08256588876247406,0.022296009585261345,0.05452078953385353,0.021554196253418922,0.052706822752952576,0.018545959144830704,0.045350734144449234,0.01584864966571331,0.03875495865941048,0.014808198437094688,0.03621072694659233,0.012642008252441883,0.030913706868886948,0.011521970853209496,0.028174860402941704,0.010915650986135006,0.026692217215895653,0.010549691505730152,0.02579732984304428,0.009611724875867367,0.023503705859184265,0.00922631099820137,0.022561246529221535,0.008812996558845043,0.021550562232732773,0.008439573459327221,0.020637424662709236,0.008138400502502918,0.019900962710380554,0.4089451991021633,0.10224367294274474,0.06365987345925281,0.25263010905604516,0.06483192027370639,0.25529629166084555,15.99884424236985,1.0197074283826542,0.026033399626612663,0.06365987658500671,0.025232721120119095,0.06170196086168289,0.026033833622932434,0.06366093456745148,0.026011915877461433,0.06360733509063721,0.02557646669447422,0.06254252791404724,0.02540239505469799,0.062116868793964386,0.024859027937054634,0.06078816205263138,0.025091014802455902,0.06135544553399086,0.02556963823735714,0.06252583116292953,0.0256100632250309,0.06262468546628952,0.025601578876376152,0.06260393559932709,0.025590334087610245,0.06257643550634384,0.025599805638194084,0.06259959936141968,0.02561015821993351,0.06262491643428802,0.025592582300305367,0.06258193403482437,0.025530263781547546,0.06242954730987549
Qwen3-8B,magicoder,base_model.model.model.layers.1.self_attn.q_proj,1,q_proj,7.429939965666832e-07,0.0,0.0,0.3420173227787018,0.16941937126607548,0.4699416540165701,0.6662378361272466,0.9000320130902633,0.9593794555930647,7.851952765027831,26.230492732036225,0.16072818636894226,0.469941645860672,0.03361527994275093,0.09828531742095947,0.019170626997947693,0.056051626801490784,0.014350787736475468,0.0419592410326004,0.014072553254663944,0.04114573076367378,0.012804817408323288,0.03743908926844597,0.01228747982531786,0.03592648357152939,0.01076879259198904,0.03148610144853592,0.010663758963346481,0.031179003417491913,0.010143646039068699,0.029658282175660133,0.009087923914194107,0.02657153084874153,0.008005569688975811,0.02340691350400448,0.007056572008877993,0.02063220553100109,0.006790774408727884,0.019855059683322906,0.006343021523207426,0.018545906990766525,0.006127532105892897,0.01791585236787796,0.3420169372111559,0.08551232392420954,0.06400872742188994,0.25384720514541675,0.06554147253371394,0.25772202882390705,15.9984858596025,1.0398794848350954,0.021892068907618523,0.06400872766971588,0.021522115916013718,0.06292704492807388,0.021872011944651604,0.0639500841498375,0.021533846855163574,0.06296134740114212,0.021531837061047554,0.06295546889305115,0.02111712098121643,0.061742909252643585,0.020837794989347458,0.06092620640993118,0.02099866233766079,0.061396557837724686,0.02106223814189434,0.06158244237303734,0.021351376548409462,0.062427833676338196,0.021534452214837074,0.06296311318874359,0.021519681438803673,0.06291992962360382,0.021517792716622353,0.0629144087433815,0.021456804126501083,0.06273608654737473,0.021216627210378647,0.06203385069966316,0.02105250582098961,0.06155398488044739
Qwen3-8B,magicoder,base_model.model.model.layers.1.self_attn.v_proj,1,v_proj,7.816435596128941e-07,0.0,0.0,0.19719050801359117,0.11654251156048916,0.5735362746226907,0.7768385239506589,0.9417270550269911,0.9855582581993748,5.57682210107102,80.46598730284524,0.11309590935707092,0.5735362768173218,0.018314160406589508,0.09287546575069427,0.014266612008213997,0.07234938442707062,0.007508501410484314,0.038077399134635925,0.006420700810849667,0.03256090357899666,0.006014935206621885,0.03050316870212555,0.0056466227397322655,0.02863536775112152,0.0048812758177518845,0.024754110723733902,0.004348092246800661,0.02205021120607853,0.0037155398167669773,0.018842386081814766,0.002993754344061017,0.015182040631771088,0.0029469376895576715,0.014944622293114662,0.002115298295393586,0.01072718109935522,0.0019039710750803351,0.009655490517616272,0.0016126848058775067,0.008178308606147766,0.0014055119827389717,0.007127685938030481,0.1971905492246151,0.04931021304419534,0.06314647959724885,0.24803106043524697,0.06376710827097609,0.24601746570805627,15.995927722838735,0.9792143925857477,0.012451888993382454,0.06314647942781448,0.012166746892035007,0.06170045584440231,0.012359075248241425,0.06267579644918442,0.011931669898331165,0.060508325695991516,0.012285243719816208,0.062301382422447205,0.012280508875846863,0.06227736920118332,0.012276154942810535,0.062255289405584335,0.012279094196856022,0.06227019429206848,0.012095415964722633,0.061338718980550766,0.011797329410910606,0.0598270520567894,0.012215458787977695,0.06194748356938362,0.012239034287631512,0.06206704303622246,0.012449248693883419,0.06313309073448181,0.012727527879178524,0.06454430520534515,0.012919948436319828,0.06552011519670486,0.0127162029966712,0.06448687613010406
Qwen3-8B,magicoder,base_model.model.model.layers.10.mlp.down_proj,10,down_proj,9.131243856682624e-07,0.0,0.0,0.395860462449491,0.2454525320153955,0.6082232751157809,0.7632145587103374,0.9622220242129084,0.9874849100124892,5.32347795101121,40.324185724001964,0.24077154695987701,0.6082231998443604,0.03365115821361542,0.08500762283802032,0.015563899651169777,0.039316628128290176,0.012139863334596157,0.030667023733258247,0.010691042989492416,0.027007097378373146,0.00978832133114338,0.02472669444978237,0.008643540553748608,0.02183481492102146,0.008261196315288544,0.02086895890533924,0.008128223940730095,0.02053305134177208,0.008008355274796486,0.02023024670779705,0.007293865084648132,0.018425341695547104,0.0070981187745928764,0.017930859699845314,0.006880766712129116,0.01738179661333561,0.006626132410019636,0.01673855446279049,0.006343534216284752,0.016024671494960785,0.005970896687358618,0.01508333534002304,0.39586034044623375,0.09897789889415523,0.06422451508993007,0.25324915454305424,0.06597952654112293,0.2565151687660231,15.997928627822594,1.0112952419818386,0.025423938408493996,0.06422451138496399,0.025134343653917313,0.06349295377731323,0.024552347138524055,0.062022749334573746,0.02514066733419895,0.06350892782211304,0.02516123279929161,0.06356088072061539,0.025055067613720894,0.06329269707202911,0.024450112134218216,0.061764489859342575,0.024250254034996033,0.061259619891643524,0.024203456938266754,0.061141401529312134,0.024174891412258148,0.061069242656230927,0.02432013861835003,0.061436157673597336,0.024445416405797005,0.06175262853503227,0.024608254432678223,0.062163978815078735,0.02480551227927208,0.0626622810959816,0.024994730949401855,0.06314027309417725,0.025139976292848587,0.06350718438625336
Qwen3-8B,magicoder,base_model.model.model.layers.10.mlp.gate_proj,10,gate_proj,7.966348161492129e-07,0.0,0.0,0.6918581165373325,0.28387335180018874,0.3632274864518755,0.5920090141006331,0.7836862732337607,0.9150134423379858,9.98521961310612,14.557594661767114,0.2513018846511841,0.3632274866104126,0.09117874503135681,0.1317882090806961,0.03653055429458618,0.05280064418911934,0.030575057491660118,0.04419267177581787,0.0297129787504673,0.04294663667678833,0.02845383994281292,0.04112669825553894,0.027168815955519676,0.0392693467438221,0.02661682479083538,0.03847150877118111,0.025794943794608116,0.03728357329964638,0.02517179772257805,0.03638289123773575,0.023567739874124527,0.034064412117004395,0.022908709943294525,0.03311186283826828,0.019428011029958725,0.02808091789484024,0.01830652914941311,0.0264599472284317,0.01787908747792244,0.025842130184173584,0.017262596637010574,0.024951064959168434,0.6918580681085587,0.1729888565967775,0.06283727120221408,0.25012930809170464,0.06315858582913365,0.2502937391903577,15.997738325307383,1.0108652888167977,0.0434744730591774,0.06283727288246155,0.04181786626577377,0.06044284254312515,0.04352040961384773,0.06290366500616074,0.04424123093485832,0.06394553184509277,0.044155098497867584,0.06382104009389877,0.043921396136283875,0.06348324567079544,0.04363720864057541,0.06307248771190643,0.04354126751422882,0.06293381750583649,0.04346588999032974,0.06282486766576767,0.043469250202178955,0.06282972544431686,0.04352979362010956,0.06291723251342773,0.04342600703239441,0.06276722252368927,0.04180917516350746,0.06043027713894844,0.04226900264620781,0.06109490618109703,0.042572811245918274,0.06153402477502823,0.04300718754529953,0.06216186657547951
Qwen3-8B,magicoder,base_model.model.model.layers.10.mlp.up_proj,10,up_proj,1.0249207269937678e-06,0.0,0.0,0.6216706978157163,0.27372699586533683,0.4040641381228972,0.622129552914476,0.8421435901797578,0.9358793270903182,9.217156013659784,18.39245122190305,0.2511948347091675,0.4040641188621521,0.06959632784128189,0.11195046454668045,0.03434699773788452,0.05524950101971626,0.031621553003787994,0.05086543783545494,0.02668043226003647,0.04291730374097824,0.025289811193943024,0.04068039730191231,0.023058172315359116,0.03709065169095993,0.022756310179829597,0.03660508617758751,0.021311696618795395,0.034281324595212936,0.020478174090385437,0.03294054791331291,0.01837781071662903,0.0295619685202837,0.017175640910863876,0.02762819640338421,0.015997467562556267,0.02573302388191223,0.015697412192821503,0.02525036409497261,0.014430560171604156,0.023212546482682228,0.013657496310770512,0.0219690203666687,0.6216708458960056,0.15543024211683315,0.06322869147125648,0.25285603453151906,0.06395556547805893,0.25570807772705345,15.99870298838535,1.0082090881398442,0.03930743411183357,0.06322868913412094,0.039216555655002594,0.0630825087428093,0.03910868614912033,0.06290899217128754,0.03956054896116257,0.06363584101200104,0.03920244053006172,0.06305979937314987,0.038978688418865204,0.06269988417625427,0.03901752829551697,0.06276235729455948,0.039012253284454346,0.06275387108325958,0.03862110525369644,0.06212468445301056,0.038126617670059204,0.06132926791906357,0.03753442317247391,0.06037668138742447,0.03819698840379715,0.06144246459007263,0.038852591067552567,0.06249704584479332,0.038938526064157486,0.06263528019189835,0.03900907561182976,0.06274875998497009,0.038987383246421814,0.0627138689160347
Qwen3-8B,magicoder,base_model.model.model.layers.10.self_attn.k_proj,10,k_proj,8.610341881196928e-07,0.0005619394350173668,0.0,0.15127730718813837,0.059915766208815335,0.34384228870982125,0.6039087183156437,0.7536746594789576,0.908000297288508,10.212846359472469,18.83348521739541,0.05201553553342819,0.3438422977924347,0.01763834059238434,0.11659608036279678,0.012772157788276672,0.08442877978086472,0.008931650780141354,0.059041578322649,0.007555573713034391,0.04994519054889679,0.007161860354244709,0.04734259471297264,0.006877466570585966,0.04546264559030533,0.006155772600322962,0.04069197550415993,0.005469188559800386,0.0361533984541893,0.00521260779350996,0.03445730358362198,0.00465446338057518,0.030767757445573807,0.004112856462597847,0.02718753181397915,0.0037706231232732534,0.024925239384174347,0.00324792368337512,0.021469999104738235,0.002939421683549881,0.01943068578839302,0.0027618645690381527,0.018256966024637222,0.15127724688500166,0.03782243974846651,0.06268467224399579,0.24994233458166773,0.06285949152907101,0.24985061260825617,15.998668957322659,1.0001755358952733,0.009482764638960361,0.06268467009067535,0.009367129765450954,0.06192028149962425,0.00949812401086092,0.06278620660305023,0.0094625698402524,0.06255117803812027,0.009502040222287178,0.06281208992004395,0.009576522745192051,0.06330444663763046,0.009623703546822071,0.06361633539199829,0.009601105935871601,0.06346695125102997,0.009471332654356956,0.06260910630226135,0.009476947598159313,0.06264621764421463,0.009383495897054672,0.062028467655181885,0.009108521044254303,0.060210783034563065,0.009277976118028164,0.061330944299697876,0.00948593020439148,0.06270559877157211,0.009477982297539711,0.0626530572772026,0.009481100365519524,0.0626736730337143
Qwen3-8B,magicoder,base_model.model.model.layers.10.self_attn.o_proj,10,o_proj,9.753595599902543e-07,0.0,0.0,0.3796132025308907,0.17466131879350671,0.4221979418646396,0.6732817636300504,0.84201798978588,0.9555528101085611,8.471730374180803,22.64687758138744,0.16027191281318665,0.4221979081630707,0.04733457416296005,0.12469158321619034,0.02998794987797737,0.07899606227874756,0.017992209643125534,0.047396160662174225,0.015136070549488068,0.03987234830856323,0.013820852153003216,0.036407720297575,0.012742436490952969,0.03356689214706421,0.01109533291310072,0.02922799438238144,0.010785048827528954,0.028410624712705612,0.01056654378771782,0.027835026383399963,0.01023857481777668,0.02697107009589672,0.009113381616771221,0.02400701865553856,0.008658042177557945,0.022807536646723747,0.0075004524551332,0.01975814253091812,0.007292822003364563,0.019211191684007645,0.007076998241245747,0.01864265464246273,0.37961344607174397,0.09490894365326616,0.06333493417335588,0.25176996419054154,0.06417347270726836,0.2535478111926936,15.999056387357886,1.0100189079108683,0.02404279261827469,0.06333493441343307,0.023832371458411217,0.06278062611818314,0.023536216467618942,0.06200047954916954,0.024163883179426193,0.06365391612052917,0.023847557604312897,0.06282063573598862,0.023720476776361465,0.062485869973897934,0.02313215844333172,0.060936085879802704,0.023275887593626976,0.06131470575928688,0.023476960137486458,0.06184438243508339,0.023606181144714355,0.062184784561395645,0.02375480905175209,0.0625763088464737,0.02385813370347023,0.06284849345684052,0.023847144097089767,0.06281954050064087,0.02386518381536007,0.06286706775426865,0.02384939044713974,0.06282546371221542,0.023804299533367157,0.06270667910575867
Qwen3-8B,magicoder,base_model.model.model.layers.10.self_attn.q_proj,10,q_proj,8.828839995681944e-07,0.00021993772156889745,0.0,0.3604357158765197,0.17707138413182508,0.46011251406512377,0.6865994356811629,0.8771764521199878,0.9640357283073752,7.775535850837817,28.8185528464508,0.1658409833908081,0.4601125121116638,0.04524322599172592,0.12552370131015778,0.020870894193649292,0.057904619723558426,0.015519855543971062,0.043058592826128006,0.013332275673747063,0.036989327520132065,0.01276321616023779,0.03541051968932152,0.01174836978316307,0.03259490802884102,0.011185229755938053,0.03103252314031124,0.009708980098366737,0.026936786249279976,0.009320381097495556,0.025858649984002113,0.008908429183065891,0.024715721607208252,0.008403077721595764,0.02331366576254368,0.007954802364110947,0.022069960832595825,0.006988121662288904,0.01938798278570175,0.006893212907016277,0.01912466622889042,0.005754660349339247,0.015965843573212624,0.3604358620941639,0.09012106289416655,0.06399148911672843,0.25403511687633035,0.06550098232386284,0.2580762618749658,15.997844299238226,1.0566069146342734,0.023064827546477318,0.0639914870262146,0.0228152833878994,0.06329914927482605,0.0229865200817585,0.0637742280960083,0.022696735337376595,0.06297024339437485,0.022254211828112602,0.061742499470710754,0.02195250615477562,0.060905441641807556,0.02190549112856388,0.06077500432729721,0.0222008116543293,0.061594344675540924,0.022723659873008728,0.0630449429154396,0.022719042375683784,0.0630321353673935,0.022708000615239143,0.06300149857997894,0.022707341238856316,0.0629996731877327,0.022719640284776688,0.06303379684686661,0.022599048912525177,0.06269922107458115,0.022553594782948494,0.06257311254739761,0.02182914689183235,0.06056319177150726
Qwen3-8B,magicoder,base_model.model.model.layers.10.self_attn.v_proj,10,v_proj,7.671374031696461e-07,0.0002917814644944862,0.0,0.169910277123563,0.08009648173073669,0.4304355329069364,0.705418831556072,0.8337361792965644,0.9627298570844827,7.9229337806271145,43.265056566049324,0.07313542068004608,0.43043550848960876,0.021632248535752296,0.1273157149553299,0.017279978841543198,0.10170060396194458,0.007810261100530624,0.045966971665620804,0.00715796509757638,0.04212791100144386,0.0060972836799919605,0.03588531166315079,0.005960119888186455,0.03507804125547409,0.005333276931196451,0.0313887819647789,0.004430963657796383,0.026078255847096443,0.003823743434622884,0.02250448614358902,0.003783359657973051,0.02226680889725685,0.0035162868443876505,0.02069496177136898,0.003023604629561305,0.017795301973819733,0.002827100921422243,0.01663878746330738,0.002408259315416217,0.014173711650073528,0.001690403907559812,0.00994880311191082,0.1699102995917201,0.042481808334159946,0.06340500985544299,0.2530715461503341,0.06431030506078875,0.25613160183866895,15.998398939903414,1.0068629746491133,0.010773164220154285,0.06340501457452774,0.010701585561037064,0.06298373639583588,0.010754848830401897,0.06329721957445145,0.010769863612949848,0.06338558346033096,0.010700142942368984,0.06297525018453598,0.010535705834627151,0.06200746074318886,0.010454636998474598,0.06153033301234245,0.010325099341571331,0.060767944902181625,0.01071672048419714,0.0630728155374527,0.010710048489272594,0.06303354352712631,0.01071072556078434,0.06303752958774567,0.010718298144638538,0.06308209896087646,0.010578074492514133,0.062256816774606705,0.010420809499919415,0.06133124232292175,0.010340843349695206,0.06086060404777527,0.010699732229113579,0.06297282874584198
Qwen3-8B,magicoder,base_model.model.model.layers.11.mlp.down_proj,11,down_proj,8.29403471346065e-07,0.0,0.0,0.3730824179947376,0.18899791103418914,0.4614184475104078,0.7239770368515275,0.8296319424214327,0.9746793402066417,7.0930555357947025,25.163605215700137,0.17214711010456085,0.461418479681015,0.06899212300777435,0.1849246323108673,0.015419387258589268,0.04132970795035362,0.013544483110308647,0.03630426898598671,0.011588961817324162,0.031062740832567215,0.009989071637392044,0.026774438098073006,0.009595144540071487,0.0257185660302639,0.009087758138775826,0.024358581751585007,0.008918811567127705,0.023905741050839424,0.008624749258160591,0.023117545992136,0.008369079791009426,0.02243225648999214,0.007856408134102821,0.021058104932308197,0.007756630424410105,0.020790662616491318,0.007367182057350874,0.019746795296669006,0.006984402425587177,0.018720803782343864,0.0068411147221922874,0.018336739391088486,0.3730823006480932,0.09327575006075478,0.0632040059904032,0.2487750455217672,0.06390885011022684,0.24758737249314514,15.999108153371798,1.0268286233626764,0.023580295965075493,0.06320401281118393,0.023119142279028893,0.06196794658899307,0.023456528782844543,0.0628722682595253,0.022657599300146103,0.060730837285518646,0.0231491532176733,0.06204838678240776,0.023482250049710274,0.06294120848178864,0.023471368476748466,0.06291203945875168,0.023467527702450752,0.06290175020694733,0.023469816893339157,0.0629078820347786,0.023477474227547646,0.06292840838432312,0.023484952747821808,0.06294845044612885,0.023465409874916077,0.06289607286453247,0.023448588326573372,0.06285098195075989,0.023314960300922394,0.06249281018972397,0.02307303436100483,0.0618443600833416,0.022964198142290115,0.061552636325359344
Qwen3-8B,magicoder,base_model.model.model.layers.11.mlp.gate_proj,11,gate_proj,7.29620800293346e-07,0.0,0.0,0.6810094173997641,0.2477889205683692,0.30770955917085996,0.5282694107566904,0.7151949575396396,0.8575125305313214,11.520983146071922,10.298979073118167,0.20955310761928558,0.30770957469940186,0.07851392775774002,0.11529051512479782,0.03727366775274277,0.054732970893383026,0.03441574051976204,0.05053636431694031,0.033208709210157394,0.0487639494240284,0.03210306540131569,0.04714041203260422,0.029195507988333702,0.04287093132734299,0.028621772304177284,0.04202845320105553,0.027309292927384377,0.040101196616888046,0.02678873762488365,0.039336808025836945,0.026361236348748207,0.038709063082933426,0.025395866483449936,0.0372915044426918,0.025014683604240417,0.0367317721247673,0.023931775242090225,0.03514162078499794,0.022975347936153412,0.033737197518348694,0.020346978679299355,0.02987767569720745,0.6810097210109234,0.1702693201624383,0.061269549323712195,0.24564971759447818,0.06005140738629882,0.24138665123651679,15.998401079508763,0.9830985868516048,0.04172515869140625,0.061269551515579224,0.04078981652855873,0.059896085411310196,0.04232458397746086,0.06214975193142891,0.04245028644800186,0.0623343326151371,0.04240163788199425,0.062262896448373795,0.04243641719222069,0.06231396645307541,0.04296604543924332,0.06309168040752411,0.043065592646598816,0.06323785334825516,0.04317747429013252,0.06340213865041733,0.04316657781600952,0.06338614225387573,0.04313245043158531,0.06333602964878082,0.042977310717105865,0.06310822069644928,0.042891569435596466,0.06298231333494186,0.042621295899152756,0.06258544325828552,0.04244100674986839,0.06232070550322533,0.04244249686598778,0.06232289597392082
Qwen3-8B,magicoder,base_model.model.model.layers.11.mlp.up_proj,11,up_proj,8.788865739894158e-07,0.0,0.0,0.6774461418390274,0.2717472595844443,0.3537531618543674,0.5816952099197229,0.7777139010590846,0.9076854499325557,10.307151888761137,13.270711514496137,0.2396487146615982,0.3537531793117523,0.08425892144441605,0.1243773028254509,0.03939295560121536,0.05814920738339424,0.03076658397912979,0.045415543019771576,0.03025536984205246,0.04466092213988304,0.027598179876804352,0.040738560259342194,0.026134174317121506,0.03857749328017235,0.02477085217833519,0.03656505048274994,0.024577563628554344,0.03627973049879074,0.024123290553689003,0.0356091633439064,0.023075133562088013,0.03406194597482681,0.022035764530301094,0.03252770006656647,0.021617520600557327,0.03191031515598297,0.020762136206030846,0.030647655948996544,0.020370513200759888,0.030069569125771523,0.018058467656373978,0.026656685397028923,0.6774463467299938,0.1693810643679268,0.06274300336585602,0.24986548437319314,0.06297246622153814,0.24976304139863062,15.9981521161272,1.0366626196027324,0.042505018413066864,0.06274300068616867,0.04101971536874771,0.0605504997074604,0.04253409430384636,0.06278592348098755,0.04321163147687912,0.06378605216741562,0.043244704604148865,0.06383487582206726,0.04300130158662796,0.0634755790233612,0.0426713265478611,0.06298849731683731,0.04248105734586716,0.06270763278007507,0.042474742978811264,0.06269831210374832,0.04248008877038956,0.06270620226860046,0.042542874813079834,0.0627988800406456,0.04246543347835541,0.062684565782547,0.042335156351327896,0.062492262572050095,0.04187291860580444,0.06180993840098381,0.04160449653863907,0.0614137127995491,0.041001785546541214,0.06052403151988983
Qwen3-8B,magicoder,base_model.model.model.layers.11.self_attn.k_proj,11,k_proj,8.3546945078669e-07,0.0,0.0,0.173061469104141,0.06450749048475281,0.2780906892278802,0.6376748883869336,0.5566130382003636,0.9161377856199945,10.456601420991941,16.773852510852333,0.04812678322196007,0.2780907154083252,0.03208445757627487,0.18539342284202576,0.01754933036863804,0.10140518844127655,0.012596381828188896,0.07278560101985931,0.007388610392808914,0.04269356280565262,0.006904494017362595,0.039896197617053986,0.006748982239514589,0.03899760544300079,0.006064724642783403,0.035043761134147644,0.005727679003030062,0.03309621289372444,0.005242982879281044,0.030295496806502342,0.005019886884838343,0.029006382450461388,0.004613609053194523,0.026658790186047554,0.004449803382158279,0.02571227215230465,0.004075289703905582,0.023548221215605736,0.0035992988850921392,0.020797807723283768,0.0028691550251096487,0.01657882146537304,0.17306161019951105,0.043270814786042236,0.06187293684922685,0.25026529880729986,0.06123684336521719,0.2504785110052057,15.997989707835709,0.9848445004683762,0.01070783007889986,0.0618729367852211,0.010869770310819149,0.06280867755413055,0.010860541835427284,0.06275534629821777,0.010873173363506794,0.06282833963632584,0.01103388611227274,0.06375698000192642,0.011046281084418297,0.06382860243320465,0.011027567088603973,0.0637204721570015,0.010877377353608608,0.06285262852907181,0.01085639651864767,0.06273140013217926,0.01085562165826559,0.06272692233324051,0.010761760175228119,0.06218456104397774,0.010485312901437283,0.060587167739868164,0.010441040620207787,0.060331352055072784,0.01062284130603075,0.06138184666633606,0.010869599878787994,0.06280768662691116,0.010872609913349152,0.06282508373260498
Qwen3-8B,magicoder,base_model.model.model.layers.11.self_attn.o_proj,11,o_proj,1.0340551796608438e-06,0.0,0.0,0.35817855037748814,0.14346948470536552,0.35414351687475815,0.5968244314633334,0.7816973929760638,0.9106589424781033,10.260321088029915,15.73884978329696,0.12684661149978638,0.35414350032806396,0.03830369561910629,0.10694022476673126,0.025950266048312187,0.07245063781738281,0.02266913652420044,0.06329004466533661,0.018639562651515007,0.05203986167907715,0.01503539178520441,0.04197736456990242,0.01431827712804079,0.03997524827718735,0.01368084829300642,0.03819561004638672,0.012923352420330048,0.03608075529336929,0.01162158977240324,0.03244635835289955,0.01109122671186924,0.030965635553002357,0.010737424716353416,0.02997785434126854,0.010038552805781364,0.028026672080159187,0.009576118551194668,0.02673560008406639,0.008687037043273449,0.024253370240330696,0.008059458807110786,0.022501232102513313,0.358178474009037,0.08955365285276543,0.06290568140080831,0.25065015526824,0.06330122220081734,0.2512550407729405,15.998378335221817,0.9993324832959728,0.022531460970640182,0.0629056766629219,0.02252216450870037,0.06287972629070282,0.02239914797246456,0.06253626942634583,0.022324716672301292,0.06232846900820732,0.022537240758538246,0.06292181462049484,0.022883784025907516,0.06388933211565018,0.02274581789970398,0.06350414454936981,0.02260272391140461,0.06310463696718216,0.022521747276186943,0.0628785565495491,0.022514501586556435,0.06285832822322845,0.02228577248752117,0.06221973896026611,0.022048838436603546,0.06155824288725853,0.021679837256669998,0.06052802503108978,0.021723806858062744,0.060650784522295,0.022310402244329453,0.06228850409388542,0.02254651114344597,0.06294769793748856
